Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text
7;Frei-Geistlicher Demokrat;462;2;461;461;2015-11-20 08:13;
7;Verzeiheschreibfehler;463;3;462;462;2015-11-20 08:14;
7;pragmatismforpolitics;464;3;462;462;2015-11-20 08:15;
7;Frei-Geistlicher Demokrat;465;4;464;464;2015-11-20 08:16;
7;kontender;466;5;465;465;2015-11-20 08:17;
7;pragmatismforpolitics;467;5;465;465;2015-11-20 08:18;
7;Frei-Geistlicher Demokrat;468;6;466;466;2015-11-20 08:19;
7;Frei-Geistlicher Demokrat;469;6;467;467;2015-11-20 08:20;
7;pragmatismforpolitics;470;7;469;469;2015-11-20 08:21;
7;kontender;471;7;468;468;2015-11-20 08:22;
7;Frei-Geistlicher Demokrat;472;8;471;471;2015-11-20 08:23;
7;kontender;473;9;472;472;2015-11-20 08:24;
7;Frei-Geistlicher Demokrat;474;10;473;473;2015-11-20 08:25;
7;demosheißtvolk;475;3;462;462;2015-11-20 08:26;
7;Frei-Geistlicher Demokrat;476;4;475;475;2015-11-20 08:27;
7;Bundeswehropa;477;1;477;9999;2015-11-20 08:28;
7;loupo;478;1;478;9999;2015-11-20 08:29;
7;Frei-Geistlicher Demokrat;479;2;478;478;2015-11-20 08:30;
7;Waldfrieden;480;1;480;9999;2015-11-20 08:31;
7;hkl01000;481;1;481;9999;2015-11-20 08:32;
7;Bavaria Blue;482;2;481;481;2015-11-20 08:33;
7;hkl01000;483;3;482;482;2015-11-20 08:34;
7;michael melzer;484;1;484;9999;2015-11-20 08:35;
7;Orbi_hilf_uns;485;1;485;9999;2015-11-20 08:36;
7;Blick frei;486;1;486;9999;2015-11-20 08:37;
7;Dogwalker;487;2;486;486;2015-11-20 08:38;
7;sonneundregen;488;3;487;487;2015-11-20 08:39;
7;Dogwalker;489;4;488;488;2015-11-20 08:40;
7;sonneundregen;490;1;490;9999;2015-11-20 08:41;
7;bretter_pit;491;1;491;9999;2015-11-20 08:42;
7;IchWeissEsAuchNicht;492;2;491;491;2015-11-20 08:43;
7;Frei-Geistlicher Demokrat;493;2;491;491;2015-11-20 08:44;
7;kleine rote Hexe;494;2;491;491;2015-11-20 08:45;
7;Frei-Geistlicher Demokrat;495;3;494;494;2015-11-20 08:46;
7;churchill46;496;4;495;495;2015-11-20 08:47;
7;Frei-Geistlicher Demokrat;497;5;496;496;2015-11-20 08:48;
7;churchill46;498;1;498;9999;2015-11-20 08:49;
7;IchWeissEsAuchNicht;499;2;498;498;2015-11-20 08:50;
7;artofmind;500;1;500;9999;2015-11-20 08:51;
7;Dogwalker;501;2;500;500;2015-11-20 08:52;
7;artofmind;502;3;501;501;2015-11-20 08:53;
7;artofmind;503;3;501;501;2015-11-20 08:54;
7;Deutscher Moslem;504;1;504;9999;2015-11-20 08:55;
7;artofmind;505;2;504;504;2015-11-20 08:56;
7;emilybronte;506;1;506;9999;2015-11-20 08:57;
7;zaungast23;507;1;507;9999;2015-11-20 08:58;
7;Dogwalker;508;2;507;507;2015-11-20 08:59;
7;Fred Zwieback;509;1;509;9999;2015-11-20 09:00;
7;Menschlichkeit Vernunft;510;1;510;9999;2015-11-20 09:01;
7;emilybronte;511;2;510;510;2015-11-20 09:02;
7;Menschlichkeit Vernunft;512;3;511;511;2015-11-20 09:03;
7;legeartis2015;513;1;513;9999;2015-11-20 09:04;
7;Simplizissimus;514;1;514;9999;2015-11-20 09:05;
7;Kommenthart;515;1;515;9999;2015-11-20 09:06;
7;Ingo P.;516;1;516;9999;2015-11-20 09:07;
7;agt69;517;1;517;9999;2015-11-20 09:08;
7;agt69;518;1;518;9999;2015-11-20 09:09;
7;vastus;519;1;519;9999;2015-11-20 09:10;
7;CharCorX;520;2;519;519;2015-11-20 09:11;
7;vastus;521;1;521;9999;2015-11-20 09:12;
7;CharCorX;522;2;521;521;2015-11-20 09:13;
7;Barwasser;523;1;523;9999;2015-11-20 09:14;
7;kaktusbauer;524;1;524;9999;2015-11-20 09:15;
7;ohmane;525;1;525;9999;2015-11-20 09:16;
7;Haubi;526;1;526;9999;2015-11-20 09:17;
7;Barwasser;527;1;527;9999;2015-11-20 09:18;
7;jur46;528;1;528;9999;2015-11-20 09:19;
7;schmottke;529;2;528;528;2015-11-20 09:20;
7;Lockau;530;1;530;9999;2015-11-20 09:21;
7;schmottke;531;1;531;9999;2015-11-20 09:22;
7;Gorgy;532;1;532;9999;2015-11-20 09:23;
7;Provinzspiesser;533;1;533;9999;2015-11-20 09:24;
7;demosheißtvolk;534;2;533;533;2015-11-20 09:25;
7;links - nicht deutsch;535;1;535;9999;2015-11-20 09:26;
