Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text
11;Pontyclaussen;469;1;469;9999;2015-11-20 08:21;
11;Inventor;470;2;469;469;2015-11-20 08:22;
11;Pontyclaussen;471;3;470;470;2015-11-20 08:23;
11;tsunami2;472;1;472;9999;2015-11-20 08:24;
11;Blaubaer1;473;1;473;9999;2015-11-20 08:25;
11;HMRothe;474;1;474;9999;2015-11-20 08:26;
11;Katorschki;475;2;474;474;2015-11-20 08:27;
11;Läufer101;476;1;476;9999;2015-11-20 08:28;
11;tsunami2;477;1;477;9999;2015-11-20 08:29;
11;Nomis P.;478;1;478;9999;2015-11-20 08:30;
11;Immer Bandsalat;479;2;478;478;2015-11-20 08:31;
11;Kohlmeise;480;1;480;9999;2015-11-20 08:32;
11;drsrde;481;1;481;9999;2015-11-20 08:33;
11;Zeitenwende_X;482;1;482;9999;2015-11-20 08:34;
11;Pontyclaussen;483;2;482;482;2015-11-20 08:35;
11;sean_stein-fega;484;1;484;9999;2015-11-20 08:36;
11;Kanistertopf;485;2;484;484;2015-11-20 08:37;
11;Verzeiheschreibfehler;486;2;484;484;2015-11-20 08:38;
11;kleine rote Hexe;487;1;487;9999;2015-11-20 08:39;
11;New Year;488;2;487;487;2015-11-20 08:40;
11;DerZeesener;490;1;489;489;2015-11-20 08:41;
11;Amsterdamer;491;2;490;490;2015-11-20 08:42;
11;bestrosi1975;492;1;492;9999;2015-11-20 08:43;
11;Läufer101;493;2;492;492;2015-11-20 08:44;
11;phidias2;494;1;494;9999;2015-11-20 08:45;
11;Sherman2713;495;1;495;9999;2015-11-20 08:46;
11;Der Augenzeuge;496;2;495;495;2015-11-20 08:47;
11;Hundeleben;497;1;497;9999;2015-11-20 08:48;
11;demosheißtvolk;498;2;497;497;2015-11-20 08:49;
11;imame;499;1;499;9999;2015-11-20 08:50;
