Artikelnr;acc_name;Gesamtnr;row;ausg_nr;beznr_komm;relative_date;text
3;Norbert Brausse;306;1;306;9999;2015-11-21 08:28;
3;vicky koch;307;1;307;9999;2015-11-21 08:29;
3;Peter Neumeyer;308;1;308;9999;2015-11-21 08:30;
3;Volker Hellein;309;1;309;9999;2015-11-21 08:31;
3;Detlef Dattrich;310;2;309;309;2015-11-21 08:32;
3;Petra Glötzl;311;1;311;9999;2015-11-21 08:33;
3;Anita Bauer;312;2;311;311;2015-11-21 08:34;
3;Petra Glötzl;3121;2;3124;3124;2015-11-21 22:47;
3;Christof Kochanowski;3122;2;311;311;2015-11-21 22:48;
3;Jerome E. Gruber;3123;2;311;311;2015-11-21 22:49;
3;Robert Jansen;3124;2;311;311;2015-11-21 22:50;
3;Peter Prahl;313;1;313;9999;2015-11-21 22:51;
3;Hellmut Wilde;314;3;313;313;2015-11-21 22:52;
3;Thomas Weinert;315;1;315;9999;2015-11-21 22:53;
3;Wolfgang Klingler;316;1;316;9999;2015-11-21 22:54;
3;Stahli Walter;317;1;317;9999;2015-11-21 22:55;
3;Bertholt Hermann;318;3;317;317;2015-11-21 22:56;
3;Joe Arnold;319;1;319;9999;2015-11-21 22:57;
3;Christof Kochanowski;320;1;320;9999;2015-11-21 22:58;
3;Dieter Hofmann;321;1;321;9999;2015-11-21 22:59;
3;Nora Pczyl;322;1;322;9999;2015-11-21 23:00;
3;Klaus Röther;323;1;323;9999;2015-11-21 23:01;
3;Erik Pohland;324;1;324;9999;2015-11-21 23:02;
3;Dieter Schmeer;325;1;325;9999;2015-11-21 23:03;
3;Susi Vormwalde;326;1;326;9999;2015-11-21 23:04;
3;Thomas Hempel;327;1;327;9999;2015-11-21 23:05;
3;Michael Schultz;328;1;328;9999;2015-11-21 23:06;
3;Hans Mander;329;1;329;9999;2015-11-21 23:07;
3;Manfred Lockan;330;1;330;9999;2015-11-21 23:08;
3;Hannelore Schmidt-Irion;331;1;331;9999;2015-11-21 23:09;
3;Reinhard Gold;332;1;332;9999;2015-11-21 23:10;
3;Helga Köller;333;1;333;9999;2015-11-21 23:11;
3;Martin Ripp;334;1;334;9999;2015-11-21 23:12;
3;Levent Mendyrne;335;1;335;9999;2015-11-21 23:13;
3;Karin Rosenfeld;336;1;336;9999;2015-11-21 23:14;
3;dieter gloede;337;1;337;9999;2015-11-21 23:15;
3;Annemarie Opitz;338;1;338;9999;2015-11-21 23:16;
3;Thorsten Fischer;339;1;339;9999;2015-11-21 23:17;
3;Thorsten Fischer;340;1;340;9999;2015-11-21 23:18;
3;Stefan Thierfelder;341;1;341;9999;2015-11-21 23:19;
3;Michael Voegele;342;1;342;9999;2015-11-21 23:20;
3;Guntram Wagenbauer;343;1;343;9999;2015-11-21 23:21;
3;Robert Wiesinger;344;1;344;9999;2015-11-21 23:22;
3;Franz Kassekert;345;1;345;9999;2015-11-21 23:23;
3;urs Müller;346;1;346;9999;2015-11-21 23:24;
3;Bernadette Pillich;347;1;347;9999;2015-11-21 23:25;
3;Thekla Schneider;348;1;348;9999;2015-11-21 23:26;
3;Martin G. Wienhard;349;1;349;9999;2015-11-21 23:27;
3;Richard Wiesheu;350;1;350;9999;2015-11-21 23:28;
